1,M3III,Single,H24S,,,10634000,,0,"M3III Module with Single Conveyor
38,M6III,Double,H04SF,,,13325000,,0,"M6III Module with Double Conveyor
 Includes:
Feeder Pallet (45 feeder slots)
Waste Tape Disposal Unit
Reject Parts Box
Feeder Pallet Cover
Tape Duct
H04SF Placing Head (without the Chuck) (1 set/module)
H04S (18 sockets NE18A UL01900) Nozzle Station
H04S Nozzle Kit (4 pcs./module)
H04S (4 Nozzles) Nozzle Jig for Auto Calibration (1 set/module)
Hybrid Calibration Nozzle Jig (H04S) dia 1.3+5.0
P04CL Parts Camera Unit(Standard)
BACKUP PIN PIN AA6WL00 *8PCS
FEEDER MISS SET DETECTION FOR M6III
PCB Height Detection Function FOR M3III OR M6III"
39,M6III,Single,H04,,,11911000,,0,"M6III Module with Single Conveyor
 Includes:
Feeder Pallet (45 feeder slots)
Waste Tape Disposal Unit
Reject Parts Box
Feeder Pallet Cover
Tape Duct
H04 Placing Head (without the Chuck) (1 set/module)
H04 (18 socktes NE18A UL01900)
H04 Nozzle Kit (4 pcs./module) 
H04 (4 Nozzles) Nozzle Jig for Auto Calibration (1 set/module)
Hybrid Calibration Nozzle Jig (H04) dia1.3+5.0
P04CL Parts Camera Unit(Standard)
BACKUP PIN PIN AA6WL00 *8PCS
FEEDER MISS SET DETECTION FOR M6III
PCB Height Detection Function FOR M3III OR M6III"
40,M6III,Double,H04,,,13036000,,0,"M6III Module with Double Conveyor
 Includes:
Feeder Pallet (45 feeder slots)
Waste Tape Disposal Unit
Reject Parts Box
Feeder Pallet Cover
Tape Duct
H04 Placing Head (without the Chuck) (1 set/module)
H04 (18 socktes NE18A UL01900)
H04 Nozzle Kit (4 pcs./module) 
H04 (4 Nozzles) Nozzle Jig for Auto Calibration (1 set/module)
Hybrid Calibration Nozzle Jig (H04) dia1.3+5.0
P04CL Parts Camera Unit(Standard)
BACKUP PIN PIN AA6WL00 *8PCS
FEEDER MISS SET DETECTION FOR M6III
PCB Height Detection Function FOR M3III OR M6III"
41,M6III,Single,H02F,,,13447000,,0,"M6III Module with Single Conveyor
 Includes:
Feeder Pallet (45 feeder slots)
Waste Tape Disposal Unit
Reject Parts Box
Feeder Pallet Cover
Tape Duct
H02F Placing Head (without the Chuck) (1 set/module)
H01/H02 (8 socktes - NC08B UL01600) Nozzle Station 
H02 Nozzle Kit (4 pcs./module) 
H02(2 Nozzles) Nozzle Jig for Auto Calibration (1 set/module)
Hybrid Calibration Nozzle Jig (H01) dia1.3+5.0
P04CL Parts Camera Unit(Standard)
BACKUP PIN PIN AA6WL00 *8PCS
FEEDER MISS SET DETECTION FOR M6III
PCB Height Detection Function FOR M3III OR M6III"
42,M6III,Double,H02F,,,14573000,,0,"M6III Module with Double Conveyor
 Includes:
Feeder Pallet (45 feeder slots)
Waste Tape Disposal Unit
Reject Parts Box
Feeder Pallet Cover
Tape Duct
H02F Placing Head (without the Chuck) (1 set/module)
H01/H02 (8 socktes - NC08B UL01600) Nozzle Station 
H02 Nozzle Kit (4 pcs./module) 
H02(2 Nozzles) Nozzle Jig for Auto Calibration (1 set/module)
Hybrid Calibration Nozzle Jig (H01) dia1.3+5.0
P04CL Parts Camera Unit(Standard)
BACKUP PIN PIN AA6WL00 *8PCS
FEEDER MISS SET DETECTION FOR M6III
PCB Height Detection Function FOR M3III OR M6III"
43,M6III,Single,H01,,,11604000,,0,"M6III Module with Single Conveyor
 Includes:
Feeder Pallet (45 feeder slots)
Waste Tape Disposal Unit
Reject Parts Box
Feeder Pallet Cover
Tape Duct
H01 Placing Head (without the Chuck) (1 set/module)
H01 (8 socktes - NC08B UL01600) Nozzle Station 
H01Nozzle Kit (4 pcs./module) 
H01(1 Nozzle) Nozzle Jig for Auto Calibration (1 set/module)
Hybrid Calibration Nozzle Jig (H01) dia1.3+5.0
P04CL Parts Camera Unit(Standard)
BACKUP PIN PIN AA6WL00 *8PCS
FEEDER MISS SET DETECTION FOR M6III
PCB Height Detection Function FOR M3III OR M6III"
44,M6III,Double,H01,,,12729000,,0,"M6III Module with Double Conveyor
 Includes:
Feeder Pallet (45 feeder slots)
Waste Tape Disposal Unit
Reject Parts Box
Feeder Pallet Cover
Tape Duct
H01 Placing Head (without the Chuck) (1 set/module)
H01 (8 socktes - NC08B UL01600) Nozzle Station 
H01Nozzle Kit (4 pcs./module) 
H01(1 Nozzle) Nozzle Jig for Auto Calibration (1 set/module)
Hybrid Calibration Nozzle Jig (H01) dia1.3+5.0
P04CL Parts Camera Unit(Standard)
BACKUP PIN PIN AA6WL00 *8PCS
FEEDER MISS SET DETECTION FOR M6III
PCB Height Detection Function FOR M3III OR M6III"
45,M6III,Single,H08M,With P05 Parts Camera,LT2,18702000,150000,0,"M6III Module with Tray Unit-LT2 / Single Conveyor
(Including 8 Drawers )
 Includes:
Waste Tape Cutter Unit
Coupler for Tray Unit
H08M Placing Head (without the Chuck) (1 set/module)
H08M (M6III 16 socktes NL16A)  adjacent to Tray Unit-L/LT(1),Tray-M(2)
H08M Nozzle Kit (8 pcs./module)
H08M(8 Nozzles) Nozzle Jig for Auto Calibration (1 set/module)
Tray Unit-LT2 (8 drawer including)
Hybrid Calibration Nozzle Jig (H08M) dia 1.3+5.0
P05 Parts Camera Unit
BACKUP PIN PIN AA6WL00 *8PCS
FEEDER MISS SET DETECTION FOR M6III
PCB Height Detection Function FOR M3III OR M6III"
46,M6III,Double,H08M,With P05 Parts Camera,LT2,19828000,150000,0,"M6III Module with Tray Unit-LT2 / Double Conveyor
(Including 8 Drawers )
 Includes:
Waste Tape Cutter Unit
Coupler for Tray Unit
H08M Placing Head (without the Chuck) (1 set/module)
H08M (M6III 16 socktes NL16A)  adjacent to Tray Unit-L/LT(1),Tray-M(2)
H08M Nozzle Kit (8 pcs./module)
H08M(8 Nozzles) Nozzle Jig for Auto Calibration (1 set/module)
Tray Unit-LT2 (8 drawer including)
Hybrid Calibration Nozzle Jig (H08M) dia 1.3+5.0
P05 Parts Camera Unit
BACKUP PIN PIN AA6WL00 *8PCS
FEEDER MISS SET DETECTION FOR M6III
PCB Height Detection Function FOR M3III OR M6III"
47,M6III,Single,H04SF,,LT2,17263000,150000,0,"M6III Module with Tray Unit-LT2 / Single Conveyor
(Including 8 Drawers )
 Includes:
Waste Tape Cutter Unit
Coupler for Tray Unit
H04SF  Placing Head (without the Chuck) (1 set/module)
H04S (M6III 12 socktes NE12A) (adjacent to MTU)
H04S Nozzle Kit (4 pcs./module) 
H04S (4 Nozzles) Nozzle Jig for Auto Calibration (1 set/module)
Hybrid Calibration Nozzle Jig (H04S) dia1.3+5.0
P04CL Parts Camera Unit(Standard)
Tray Unit-LT2 (8 drawer including)
BACKUP PIN PIN AA6WL00 *8PCS
FEEDER MISS SET DETECTION FOR M6III
PCB Height Detection Function FOR M3III OR M6III"
48,M6III,Double,H04SF,,LT2,18389000,150000,0,"M6III Module with Tray Unit-LT2 / Double Conveyor
(Including 8 Drawers )
 Includes:
Waste Tape Cutter Unit
Coupler for Tray Unit
H04SF  Placing Head (without the Chuck) (1 set/module)
H04S (M6III 12 socktes NE12A) (adjacent to MTU)
H04S Nozzle Kit (4 pcs./module) 
H04S (4 Nozzles) Nozzle Jig for Auto Calibration (1 set/module)
Hybrid Calibration Nozzle Jig (H04S) dia1.3+5.0
P04CL Parts Camera Unit(Standard)
Tray Unit-LT2 (8 drawer including)
BACKUP PIN PIN AA6WL00 *8PCS
FEEDER MISS SET DETECTION FOR M6III
PCB Height Detection Function FOR M3III OR M6III"
49,M6III,Single,H04,,LT2,16975000,150000,0,"M6III Module with Tray Unit-LT2 / Single Conveyor
(Including 8 Drawers )
 Includes:
Waste Tape Cutter Unit
Coupler for Tray Unit
H04 Placing Head (without the Chuck) (1 set/module)
H04 (M6III 12 socktes NE12A) (adjacent to MTU)
H04 Nozzle Kit (4 pcs./module) 
H04 (4 Nozzles) Nozzle Jig for Auto Calibration (1 set/module)
Hybrid Calibration Nozzle Jig (H04) dia1.3+5.0
P04CL Parts Camera Unit(Standard)
Tray Unit-LT2 (8 drawer including)
BACKUP PIN PIN AA6WL00 *8PCS
FEEDER MISS SET DETECTION FOR M6III
PCB Height Detection Function FOR M3III OR M6III"
50,M6III,Double,H04,,LT2,18100000,150000,0,"M6III Module with Tray Unit-LT2 / Double Conveyor
(Including 8 Drawers )
 Includes:
Waste Tape Cutter Unit
Coupler for Tray Unit
H04 Placing Head (without the Chuck) (1 set/module)
H04 (M6III 12 socktes NE12A) (adjacent to MTU)
H04 Nozzle Kit (4 pcs./module) 
H04 (4 Nozzles) Nozzle Jig for Auto Calibration (1 set/module)
Hybrid Calibration Nozzle Jig (H04) dia1.3+5.0
P04CL Parts Camera Unit(Standard)
Tray Unit-LT2 (8 drawer including)
BACKUP PIN PIN AA6WL00 *8PCS
FEEDER MISS SET DETECTION FOR M6III
PCB Height Detection Function FOR M3III OR M6III"
51,M6III,Single,H02F,,LT2,18468000,150000,0,"M6III Module with Tray Unit-LT2 / Single Conveyor
(Including 8 Drawers )
 Includes:
Waste Tape Cutter Unit
Coupler for Tray Unit
H02F Placing Head (without the Chuck) (1 set/module)
H01/H02 Nozzle Station (M6III 8 scokets NC8LB) (adjacent to MTU)
H02 Nozzle Kit (4 pcs./module)
H02(2 Nozzles) Nozzle Jig for Auto Calibration(1 set/module)
Hybrid Calibration Nozzle Jig (H01) dia1.3+5.0
P04CL Parts Camera Unit(Standard)
Tray Unit-LT2 (8 drawer including)
BACKUP PIN PIN AA6WL00 *8PCS
FEEDER MISS SET DETECTION FOR M6III
PCB Height Detection Function FOR M3III OR M6III"
52,M6III,Double,H02F,,LT2,19593000,150000,0,"M6III Module with Tray Unit-LT2 / Double Conveyor
(Including 8 Drawers )
 Includes:
Waste Tape Cutter Unit
Coupler for Tray Unit
H02F Placing Head (without the Chuck) (1 set/module)
H01/H02 Nozzle Station (M6III 8 scokets NC8LB) (adjacent to MTU)
H02 Nozzle Kit (4 pcs./module)
H02(2 Nozzles) Nozzle Jig for Auto Calibration(1 set/module)
Hybrid Calibration Nozzle Jig (H01) dia1.3+5.0
P04CL Parts Camera Unit(Standard)
Tray Unit-LT2 (8 drawer including)
BACKUP PIN PIN AA6WL00 *8PCS
FEEDER MISS SET DETECTION FOR M6III
PCB Height Detection Function FOR M3III OR M6III"
53,M6III,Single,H01,,LT2,16624000,150000,0,"M6III Module with Tray Unit-LT2 / Single Conveyor
(Including 8 Drawers )
 Includes:
Waste Tape Cutter Unit
Coupler for Tray Unit
H01 Placing Head (without the Chuck)
H01 Nozzle Station (M6III 8 scokets NC8LB) (adjacent to MTU)
H01 Nozzle Kit (4 pcs./module)
H01(1 Nozzle) Nozzle Jig for Auto Calibration(1 set/module)
Hybrid Calibration Nozzle Jig (H01) dia1.3+5.0
P04CL Parts Camera Unit(Standard)
Tray Unit-LT2 (8 drawer including)
BACKUP PIN PIN AA6WL00 *8PCS
FEEDER MISS SET DETECTION FOR M6III
PCB Height Detection Function FOR M3III OR M6III"
54,M6III,Double,H01,,LT2,17750000,150000,0,"M6III Module with Tray Unit-LT2 / Double Conveyor
(Including 8 Drawers )
 Includes:
Waste Tape Cutter Unit
Coupler for Tray Unit
H01 Placing Head (without the Chuck)
H01 Nozzle Station (M6III 8 scokets NC8LB) (adjacent to MTU)
H01 Nozzle Kit (4 pcs./module)
H01(1 Nozzle) Nozzle Jig for Auto Calibration(1 set/module)
Hybrid Calibration Nozzle Jig (H01) dia1.3+5.0
P04CL Parts Camera Unit(Standard)
Tray Unit-LT2 (8 drawer including)
BACKUP PIN PIN AA6WL00 *8PCS
FEEDER MISS SET DETECTION FOR M6III
PCB Height Detection Function FOR M3III OR M6III"
55,M6III,Single,OF,,LT2,19300000,150000,0,"M6III Module with Tray Unit-LT2/ Single Conveyor
(Including 8 Drawers )
 Includes:
Waste Tape Cutter Unit
Coupler for Tray Unit
OF Placing Head (with the chuck)
OF Nozzle Station (for Tray Unit-L/LT)
OF (1 Nozzle) Nozzle Jig for Auto Calibration (1 set/module)
Hybrid Calibration Nozzle Jig for OF dia. 5.0
Side Lighting Camera Unit 
Tray Unit-LT2 (8 drawer including)
BACKUP PIN PIN AA6WL00 *8PCS
 (上述r格SC不搭NOZZLE OR JAW另) 
FEEDER MISS SET DETECTION FOR M6III
PCB Height Detection Function FOR M3III OR M6III"
56,M6III,Double,OF,,LT2,20425000,150000,0,"M6III Module with Tray Unit-LT2/ Double Conveyor
(Including 8 Drawers )
 Includes:
Waste Tape Cutter Unit
Coupler for Tray Unit
OF Placing Head (with the chuck)
OF Nozzle Station (for Tray Unit-L/LT)
OF (1 Nozzle) Nozzle Jig for Auto Calibration (1 set/module)
Hybrid Calibration Nozzle Jig for OF dia. 5.0
Side Lighting Camera Unit 
Tray Unit-LT2 (8 drawer including)
BACKUP PIN PIN AA6WL00 *8PCS
 (上述r格SC不搭NOZZLE OR JAW另) 
FEEDER MISS SET DETECTION FOR M6III
PCB Height Detection Function FOR M3III OR M6III"
57,M6III,Single,H08M,With P05 Parts Camera,LTC,18709000,150000,0,"M6III Module with Tray Unit-LTC/ Single Conveyor
(Including 8 Drawers )
 Includes:
Waste Tape Cutter Unit
Reject Parts Box
Coupler for Tray Unit
H08M Placing Head (without the Chuck) (1 set/module)
H08M (M6III 16 socktes NL16A)  adjacent to Tray Unit-L/LT(1),Tray-M(2)
H08M Nozzle Kit (8 pcs./module)
H08M(8 Nozzles) Nozzle Jig for Auto Calibration (1 set/module)
Hybrid Calibration Nozzle Jig (H08M) dia 1.3+5.0
P05 Parts Camera Unit
Tray Unit-LT C (8 drawer including)
BACKUP PIN PIN AA6WL00 *8PCS
FEEDER MISS SET DETECTION FOR M6III
PCB Height Detection Function FOR M3III OR M6III"
58,M6III,Double,H08M,With P05 Parts Camera,LTC,19834000,150000,0,"M6III Module with Tray Unit-LTC/ Double Conveyor
(Including 8 Drawers )
 Includes:
Waste Tape Cutter Unit
Reject Parts Box
Coupler for Tray Unit
H08M Placing Head (without the Chuck) (1 set/module)
H08M (M6III 16 socktes NL16A)  adjacent to Tray Unit-L/LT(1),Tray-M(2)
H08M Nozzle Kit (8 pcs./module)
H08M(8 Nozzles) Nozzle Jig for Auto Calibration (1 set/module)
Hybrid Calibration Nozzle Jig (H08M) dia 1.3+5.0
P05 Parts Camera Unit
Tray Unit-LT C (8 drawer including)
BACKUP PIN PIN AA6WL00 *8PCS
FEEDER MISS SET DETECTION FOR M6III
PCB Height Detection Function FOR M3III OR M6III"
59,M6III,Single,H04SF,,LTC,17270000,150000,0,"M6III Module with Tray Unit-LTC/ Single Conveyor
(Including 8 Drawers )
 Includes:
Waste Tape Cutter Unit
Reject Parts Box
Coupler for Tray Unit
H04SF  Placing Head (without the Chuck) (1 set/module)
H04S (M6III 12 socktes NE12A) (adjacent to MTU)
H04S Nozzle Kit (4 pcs./module) 
H04S (4 Nozzles) Nozzle Jig for Auto Calibration (1 set/module)
Hybrid Calibration Nozzle Jig (H04S) dia1.3+5.0
P04CL Parts Camera Unit(Standard)
Tray Unit-LT C (8 drawer including)
BACKUP PIN PIN AA6WL00 *8PCS
FEEDER MISS SET DETECTION FOR M6III
PCB Height Detection Function FOR M3III OR M6III"
60,M6III,Double,H04SF,,LTC,18395000,150000,0,"M6III Module with Tray Unit-LTC/ Double Conveyor
(Including 8 Drawers )
 Includes:
Waste Tape Cutter Unit
Reject Parts Box
Coupler for Tray Unit
H04SF  Placing Head (without the Chuck) (1 set/module)
H04S (M6III 12 socktes NE12A) (adjacent to MTU)
H04S Nozzle Kit (4 pcs./module) 
H04S (4 Nozzles) Nozzle Jig for Auto Calibration (1 set/module)
Hybrid Calibration Nozzle Jig (H04S) dia1.3+5.0
P04CL Parts Camera Unit(Standard)
Tray Unit-LT C (8 drawer including)
BACKUP PIN PIN AA6WL00 *8PCS
FEEDER MISS SET DETECTION FOR M6III
PCB Height Detection Function FOR M3III OR M6III"
61,M6III,Single,H04,,LTC,16981000,150000,0,"M6III Module with Tray Unit-LTC/ Single Conveyor
(Including 8 Drawers )
 Includes:
Waste Tape Cutter Unit
Reject Parts Box
Coupler for Tray Unit
H04 Placing Head (without the Chuck) (1 set/module)
H04 (M6III 12 socktes NE12A) (adjacent to MTU)
H04 Nozzle Kit (4 pcs./module) 
H04 (4 Nozzles) Nozzle Jig for Auto Calibration (1 set/module)
Hybrid Calibration Nozzle Jig (H04) dia1.3+5.0
P04CL Parts Camera Unit(Standard)
Tray Unit-LT C (8 drawer including)
BACKUP PIN PIN AA6WL00 *8PCS
FEEDER MISS SET DETECTION FOR M6III
PCB Height Detection Function FOR M3III OR M6III"
62,M6III,Double,H04,,LTC,18107000,150000,0,"M6III Module with Tray Unit-LTC/ Double Conveyor
(Including 8 Drawers )
 Includes:
Waste Tape Cutter Unit
Reject Parts Box
Coupler for Tray Unit
H04 Placing Head (without the Chuck) (1 set/module)
H04 (M6III 12 socktes NE12A) (adjacent to MTU)
H04 Nozzle Kit (4 pcs./module) 
H04 (4 Nozzles) Nozzle Jig for Auto Calibration (1 set/module)
Hybrid Calibration Nozzle Jig (H04) dia1.3+5.0
P04CL Parts Camera Unit(Standard)
Tray Unit-LT C (8 drawer including)
BACKUP PIN PIN AA6WL00 *8PCS
FEEDER MISS SET DETECTION FOR M6III
PCB Height Detection Function FOR M3III OR M6III"
63,M6III,Single,H02F,,LTC,18474000,150000,0,"M6III Module with Tray Unit-LTC/ Single Conveyor
(Including 8 Drawers )
 Includes:
Waste Tape Cutter Unit
Reject Parts Box
Coupler for Tray Unit
H02F Placing Head (without the Chuck) (1 set/module)
H01/H02 Nozzle Station (M6III 8 scokets NC8LB) (adjacent to MTU)
H02 Nozzle Kit (4 pcs./module)
H02(2 Nozzles) Nozzle Jig for Auto Calibration (1 set/module)
Hybrid Calibration Nozzle Jig (H01) dia1.3+5.0
P04CL Parts Camera Unit(Standard)
Tray Unit-LT C (8 drawer including)
BACKUP PIN PIN AA6WL00 *8PCS
FEEDER MISS SET DETECTION FOR M6III
PCB Height Detection Function FOR M3III OR M6III"
64,M6III,Double,H02F,,LTC,19600000,150000,0,"M6III Module with Tray Unit-LTC/ Double Conveyor
(Including 8 Drawers )
 Includes:
Waste Tape Cutter Unit
Reject Parts Box
Coupler for Tray Unit
H02F Placing Head (without the Chuck) (1 set/module)
H01/H02 Nozzle Station (M6III 8 scokets NC8LB) (adjacent to MTU)
H02 Nozzle Kit (4 pcs./module)
H02(2 Nozzles) Nozzle Jig for Auto Calibration (1 set/module)
Hybrid Calibration Nozzle Jig (H01) dia1.3+5.0
P04CL Parts Camera Unit(Standard)
Tray Unit-LT C (8 drawer including)
BACKUP PIN PIN AA6WL00 *8PCS
FEEDER MISS SET DETECTION FOR M6III
PCB Height Detection Function FOR M3III OR M6III"
65,M6III,Single,H01,,LTC,16630000,150000,0,"M6III Module with Tray Unit-LTC/ Single Conveyor
(Including 8 Drawers )
 Includes:
Waste Tape Cutter Unit
Reject Parts Box
Coupler for Tray Unit
H01 Placing Head (without the Chuck)
H01 Nozzle Station (M6III 8 scokets NC8LB) (adjacent to MTU)
H01 Nozzle Kit (4 pcs./module)
H01(1 Nozzle) Nozzle Jig for Auto Calibration (1 set/module)
Hybrid Calibration Nozzle Jig (H01) dia1.3+5.0
P04CL Parts Camera Unit(Standard)
Tray Unit-LT C (8 drawer including)
BACKUP PIN PIN AA6WL00 *8PCS
FEEDER MISS SET DETECTION FOR M6III
PCB Height Detection Function FOR M3III OR M6III"
66,M6III,Double,H01,,LTC,17756000,150000,0,"M6III Module with Tray Unit-LTC/ Double Conveyor
(Including 8 Drawers )
 Includes:
Waste Tape Cutter Unit
Reject Parts Box
Coupler for Tray Unit
H01 Placing Head (without the Chuck)
H01 Nozzle Station (M6III 8 scokets NC8LB) (adjacent to MTU)
H01 Nozzle Kit (4 pcs./module)
H01(1 Nozzle) Nozzle Jig for Auto Calibration (1 set/module)
Hybrid Calibration Nozzle Jig (H01) dia1.3+5.0
P04CL Parts Camera Unit(Standard)
Tray Unit-LT C (8 drawer including)
BACKUP PIN PIN AA6WL00 *8PCS
FEEDER MISS SET DETECTION FOR M6III
PCB Height Detection Function FOR M3III OR M6III"
67,M6III,Single,OF,,LTC,19306000,150000,0,"M6III Module with Tray Unit-LTC/ Single Conveyor
(Including 8 Drawers )
 Includes:
Waste Tape Cutter Unit
Reject Parts Box
Coupler for Tray Unit
OF Placing Head (with the chuck)
OF Nozzle Station (for Tray Unit-L/LT)
OF (1 Nozzle) Nozzle Jig for Auto Calibration (1 set/module)
Hybrid Calibration Nozzle Jig for OF dia. 5.0
Side Lighting Camera Unit 
Tray Unit-LT C (8 drawer including)
BACKUP PIN PIN AA6WL00 *8PCS
 (上述r格SC不搭NOZZLE OR JAW另) 
FEEDER MISS SET DETECTION FOR M6III
PCB Height Detection Function FOR M3III OR M6III"
68,M6III,Double,OF,,LTC,20431000,150000,0,"M6III Module with Tray Unit-LTC/ Double Conveyor
(Including 8 Drawers )
 Includes:
Waste Tape Cutter Unit
Reject Parts Box
Coupler for Tray Unit
OF Placing Head (with the chuck)
OF Nozzle Station (for Tray Unit-L/LT)
OF (1 Nozzle) Nozzle Jig for Auto Calibration (1 set/module)
Hybrid Calibration Nozzle Jig for OF dia. 5.0
Side Lighting Camera Unit 
Tray Unit-LT C (8 drawer including)
BACKUP PIN PIN AA6WL00 *8PCS
 (上述r格SC不搭NOZZLE OR JAW另) 
FEEDER MISS SET DETECTION FOR M6III
PCB Height Detection Function FOR M3III OR M6III"
69,M6III,Single,Glue,,,12815000,,0,"M6III Module with Single Conveyor
 Includes:
Feeder Pallet (45 feeder slots)
Waste Tape Cutter Unit
Reject Parts Box
Feeder Pallet Cover
Tape Duct
Glue Head (without the chuck for auto PCB support pin)
Glue Check Unit (GCU)
Syringe
Syringe Set (including top and bottom cap)
Float Set
Single Needle dia. 0.6mm
P04CL Parts Camera Unit(Standard)
BACKUP PIN PIN AA6WL00 *8PCS
FEEDER MISS SET DETECTION FOR M6III
PCB Height Detection Function FOR M3III OR M6III"
70,M6III,Double,Glue,,,13941000,,0,"M6III Module with Double Conveyor
 Includes:
Feeder Pallet (45 feeder slots)
Waste Tape Cutter Unit
Reject Parts Box
Feeder Pallet Cover
Tape Duct
Glue Head (without the chuck for auto PCB support pin)
Glue Check Unit (GCU)
Syringe
Syringe Set (including top and bottom cap)
Float Set
Single Needle dia. 0.6mm
P04CL Parts Camera Unit(Standard)
BACKUP PIN PIN AA6WL00 *8PCS
FEEDER MISS SET DETECTION FOR M6III
PCB Height Detection Function FOR M3III OR M6III"
71,M6III,Single,OF,,,14272000,,0,"M6III Module with Single Conveyor
 Includes:
Feeder Pallet (45 feeder slots)
Waste Tape Cutter Unit
Reject Parts Box
Feeder Pallet Cover
Tape Duct
OF Placing Head (with the chuck)
OF Nozzle Station (for Feeder)
OF (1 Nozzle) Nozzle Jig for Auto Calibration (1 set/module)
Hybrid Calibration Nozzle Jig for OF dia. 5.0
Side Lighting Camera Unit 
BACKUP PIN PIN AA6WL00 *8PCS
 (上述r格SC不搭NOZZLE OR JAW另) 
FEEDER MISS SET DETECTION FOR M6III
PCB Height Detection Function FOR M3III OR M6III"
72,M6III,Double,OF,,,15397000,,0,"M6III Module with Double Conveyor
 Includes:
Feeder Pallet (45 feeder slots)
Waste Tape Cutter Unit
Reject Parts Box
Feeder Pallet Cover
Tape Duct
OF Placing Head (with the chuck)
OF Nozzle Station (for Feeder)
OF (1 Nozzle) Nozzle Jig for Auto Calibration (1 set/module)
Hybrid Calibration Nozzle Jig for OF dia. 5.0
Side Lighting Camera Unit 
BACKUP PIN PIN AA6WL00 *8PCS
 (上述r格SC不搭NOZZLE OR JAW另) 
FEEDER MISS SET DETECTION FOR M6III
PCB Height Detection Function FOR M3III OR M6III"
73,M6III,Single,G04FQ,,,14138000,,0,"M6III Module with Single Conveyor
 Includes:
Feeder Pallet (45 feeder slots)
Waste Tape Cutter Unit
Reject Parts Box
Feeder Pallet Cover
Tape Duct
G04FQ IPS Head (without the Chuck) (1 set/module)
G04 Nozzle Station (M6)
G04 (4 Nozzles) Nozzle Jig for Auto Calibration (1 set/module)
Hybrid Calibration Nozzle Jig (G04) dia1.3+5.0
P04CL Parts Camera Unit(Standard)
BACKUP PIN PIN AA6WL00 *8PCS
 (上述r格SC不搭NOZZLE OR JAW另) 
FEEDER MISS SET DETECTION FOR M6III
PCB Height Detection Function FOR M3III OR M6III"
74,M6III,Double,G04FQ,,,15264000,,0,"M6III Module with Double Conveyor
 Includes:
Feeder Pallet (45 feeder slots)
Waste Tape Cutter Unit
Reject Parts Box
Feeder Pallet Cover
Tape Duct
G04FQ IPS Head (without the Chuck) (1 set/module)
G04 Nozzle Station (M6)
G04 (4 Nozzles) Nozzle Jig for Auto Calibration (1 set/module)
Hybrid Calibration Nozzle Jig (G04) dia1.3+5.0
P04CL Parts Camera Unit(Standard)
BACKUP PIN PIN AA6WL00 *8PCS
 (上述r格SC不搭NOZZLE OR JAW另) 
FEEDER MISS SET DETECTION FOR M6III
PCB Height Detection Function FOR M3III OR M6III"
